date,text,sentiment score
2009-12-08 13:09:56+00:00,"With little in the way of guidance this week, traders are trying to determine the course of the economy while also preparing for the end of the year.",-0.656985
2009-12-08 15:43:49+00:00,"The company’s chief executive, Edward E. Whitacre Jr., said he would continue looking into the possibility that G.M. could quickly repay the entire $6.7 billion it owes the government.",0.0
2009-12-08 16:23:08+00:00,College football’s coaching silly season has officially hit peak silliness. Think of it as an amusement park ride where you don’t have to buy a ticket or be a certain height.,-0.472958
2009-12-08 18:34:32+00:00,"New Century’s New Math. If you lend $100,000 to the buyer of a $100,000 home, how can the loan-to-value ratio be 84%? That’s the number New Century Financial used to mislead investors.",0.298768
2009-12-08 20:48:04+00:00,Hedge fund assets exceeded the $2 trillion mark for the first time in a year as cash pulled from the financial markets in 2008 found its way back to alternative investments.,-0.5843
2009-12-08 23:32:55+00:00,The fresh downgrades served as a reminder that the effects of the credit crisis are far from over.,-0.913225
2009-12-09 00:15:49+00:00,"Should federal regulators allow the merger, block it or impost strict conditions?",0.0
2009-12-09 08:53:44+00:00,"Investors from Asia to Europe to Wall Street sent shares lower on Tuesday, distressed by signs of weakness in the global recovery amid talk of credit worries in Dubai and Greece.",-0.875172
2009-12-09 12:23:15+00:00,"The Apollo Investment Corporation, a publicly traded affiliate of the private equity firm Apollo Global Management, said Tuesday it planned to sell 10 million shares of common stock to the public and use the proceeds to pay down debt.",0.662212
2009-12-09 14:16:12+00:00,Dubai’s main stock exchange plunged for a third straight day Wednesday as investors dumped holdings in the troubled Arab boomtown amid a scramble for details about the depth of its debt woes.,-0.964467
2009-12-09 20:56:22+00:00,"Is China’s government buying cars and stockpiling them? Carmakers say no, claiming instead that the new cars are just more fuel efficient.",-0.343798
2009-12-10 01:30:05+00:00,"The company, one of the biggest lenders to small and midsize companies, emerged after only 38 days, a feat that, only months ago, seemed almost impossible.",-0.668874
2009-12-10 01:40:08+00:00,Persuading the government that it can stand on its own would be a milestone in the nation’s financial recovery. But it is not clear that Citi will be able to do so.,0.337927
2009-12-10 02:18:50+00:00,"Refusing to bash bankers and traders, the New York governor instead encouraged them to promote the role they would play in an economic rebound.",0.0
2009-12-10 04:06:43+00:00,The New York State Workers’ Compensation Board and the attorney general’s office say that CRM Holdings deliberately underestimated its clients’ liabilities.,-0.341613
2009-12-10 07:17:55+00:00,"A year after accepting two taxpayer bailouts, Citigroup is racing to raise billions of dollars in the stock market to repay the aid, a crucial step in freeing itself from Washington’s grip.",0.749622
2009-12-10 09:46:36+00:00,"CIT Group on Thursday will enter its post-bankruptcy era with less debt, but some big questions about its future.",-0.56921
2009-12-10 10:07:47+00:00,"Mongolia may eventually list state-owned mineral assets in international stock markets so that the country can convert more of its natural resource wealth into cash, The Wall Street Journal reported on Thursday.",0.853942
2009-12-10 10:23:32+00:00,"After a year of redemptions, liquidations and Ponzi schemes, an industry never comfortable with scrutiny and second-guessing has come under the microscope, with regulators and investors clamoring for change.",-0.796352
2009-12-10 17:27:57+00:00,"Goldman Sachs said on Thursday that it has changed the way it plans to pay its top 30 executives this year, with bonuses coming in the form of stock, as populist outrage over Wall Street’s pay packages has swelled in recent months.",-0.685463
2009-12-10 17:56:35+00:00,The Treasury secretary told a House panel that home foreclosure and high unemployment rates continue to bedevil the economy.,-0.867527
2009-12-10 18:15:13+00:00,"The United States economy is struggling against “headwinds” that mean the government must retain the ability to respond to unexpected crises, even as it starts to wind down emergency programs, Treasury Secretary Timothy F. Geithner said Thursday.",-0.60191
2009-12-10 21:45:48+00:00,"Taking Questions: This week, David Stravitz, the author of “The Chrysler Building: Creating a New York Icon Day by Day,” responds to readers.",0.637101
2009-12-10 22:01:37+00:00,"BlackRock plans to open a fund that would give wealthy individual investors access to hedge funds aimed at such institutional investors as pension funds and endowments, the company said in a regulatory filing on Thursday.",0.0
2009-12-11 00:47:51+00:00,"The company’s new leader will have to turn around its cash flow troubles, among other problems.",-0.659747
2009-12-11 01:18:15+00:00,The current financial crisis shows that some controversial accounting rules contributed to the problems.,-0.603152
2009-12-11 03:25:22+00:00,Annie Leibovitz is selling limited editions and weighing book deals in an effort to regain control of her homes and the copyrights to her work.,0.0
2009-12-11 09:02:51+00:00,"With its spinoff complete, there may be value left in AOL, but it won’t be easy for its chief executive to extract it, Breakingviews.com says.",-0.523012
2009-12-11 09:36:55+00:00,"Did accounting help cause the financial crisis? A minuet playing out now is showing that the answer is yes — but not in the way the banks want us to believe, The New York Times’s Floyd Norris writes in his latest column.",-0.727584
2009-12-11 10:56:50+00:00,"United Technologies, parent of jet engine maker Pratt & Whitney, aerospace manufacturer Hamilton Sundstrand and other businesses, said it expected to spend roughly $3 billion on mergers and acquisitions next year and $1.5 billion to buy back compa...",0.700385
2009-12-11 11:12:55+00:00,"KAR Auction Services shares will make their trading debut Friday, but the auctioneer of used and salvaged vehicles raised less than it had hoped in its initial public offering.",-0.295042
2009-12-11 11:31:17+00:00,"Internet auctioneer eBay began reneging on its promises to Craigslist shortly after taking a minority interest in the online classifieds site, Craigslist founder Craig Newmark testified.",-0.70445
2009-12-11 13:48:09+00:00,The figures reinforced expectations of a modest rise in consumer spending over the next few months.,0.803446
2009-12-11 19:03:46+00:00,"Many poured millions into building larger, flashier spaces in recent years, but critics wonder if it ever made sense.",0.0
2009-12-11 21:17:38+00:00,"United Technologies will invest $270 million for a 49.5 percent stake in Clipper Windpower, one of the few American-owned turbine manufacturers.",0.788877
2009-12-11 22:03:31+00:00,"Penny-pinchers are giving greeting cards instead of presents, or presents without greeting cards. And nearly everyone is snipping someone from their list.",-0.807308
2009-12-12 01:56:22+00:00,"Kirkus churned out nearly 5,000 reliably cantankerous reviews a year, which many librarians and booksellers used when deciding how to stock their shelves.",-0.65051
2009-12-12 17:39:14+00:00,The cellphone maker is losing ground to iPhones and BlackBerrys and recently posted its first quarterly loss in more than a decade.,-0.965419
2009-12-12 18:45:24+00:00,"Financial stocks have advanced more than 130 percent since the market’s March 9 lows, but have fallen 4 percent since the fourth quarter began.",-0.766174
2009-12-13 01:43:30+00:00,"Unlike in Washington, the movie “Up in the Air” attempts to salve national wounds that continue to fester in the real word.",-0.778944
2009-12-13 01:43:38+00:00,"The Great Recession has forced companies to get leaner and more efficient, but without credit these companies can’t grow.",-0.826888
2009-12-13 17:22:56+00:00,The first American Nobel laureate in economics was the foremost academic economist of the 20th century.,0.0
2009-12-13 22:51:36+00:00,"Gabriel Orozco’s retrospective is a taut, attractive, but oddly conventional looking survey.",0.981656
2009-12-14 02:20:52+00:00,"Accenture ended its sponsorship of Tiger Woods, showing that in advertising as in sports, there are no sure things.",-0.440306
2009-12-14 02:41:07+00:00,"The bank was close to a deal to be the last of the big banks to exit the bailout, after trying to persuade regulators that it was sound enough to stand on its own.",-0.493101
2009-12-14 03:02:41+00:00,"Having repaid funds from the Troubled Asset Relief Program, some firms are buying back their warrants, too. Goldman paid Treasury’s $1.1 billion asking price.",-0.799987
2009-12-14 04:13:23+00:00,"Dubai, the brashest of the seven emirates, is facing something of a midlife crisis. Lost is the blind optimism of its youth. But can the dream be reinvented?",-0.708716
2009-12-14 05:47:06+00:00,"Paul A. Samuelson, the first American Nobel laureate in economics and the foremost academic economist of the 20th century, died Sunday at his home in Belmont, Mass. He was 94.",0.0
2009-12-14 07:28:39+00:00,"A report says that 38 percent of all U.S. stock trading is now done by firms that have “naked sponsored access” to markets, the controversial trading practice said to imperil the marketplace, and which faces a regulatory crackdown.",-0.784426
2009-12-14 08:10:57+00:00,"Exillon Energy, a Russia-focused oil producer, plans to raise just over $100 million, in what will be the first London stock market flotation by a Russian company since the financial crisis broke in 2008, Reuters reported.",-0.785319
2009-12-14 09:11:33+00:00,"Two recent auctions of bank warrants held by the Treasury imply that Goldman Sachs may overpaid to buy back its own, Breakingviews.com says.",-0.654179
2009-12-14 09:35:10+00:00,"Abu Dhabi, the oil-rich governing emirate of the United Arab Emirates, surprised investors on Monday by pledging to provide $10 billion to Dubai, easing fears about an outright debt default by the smaller, struggling emirate.",-0.474367
2009-12-14 11:55:40+00:00,"Hours after Citigroup reached a deal to exit the Troubled Asset Relief Program, Wells Fargo said it would return $25 billion in federal aid.",-0.822344
2009-12-14 12:00:29+00:00,"Citigroup was close to a deal on Sunday night to be the last of the big Wall Street banks to exit the government’s bailout program, after trying to persuade regulators that it was sound enough to stand on its own.",-0.756139
2009-12-14 14:18:34+00:00,"The acquisition of XTO by Exxon is a bet on natural gas, a fossil fuel with reserves that are expanding in hard-to-reach areas.",0.0
2009-12-14 15:23:14+00:00,Much of what Samuelson said 60 years ago rings truer than what most economists believed on the eve of our current crisis.,-0.775017
2009-12-14 16:25:40+00:00,"Terra Industries on Monday rejected the latest takeover offer by a rival fertilizer maker, CF Industries, extending one of the longest and most complex merger battles this year.",-0.500539
2009-12-14 16:42:30+00:00,"The government must reexamine the standards by which banks can repay the billions of dollars they received under the Troubled Asset Relief Program, an architect of the financial bailout writes in Another View.",0.636626
2009-12-14 18:00:52+00:00,"A group of 11 brokers and other financial institutions sent a three-page letter to the British government on Monday, asking urgently for clarification on which firms would have to pay the 50 percent one-off tax on any 2009 bonuses above $40,600.",0.251638
2009-12-14 18:33:48+00:00,"The proposed leveraged buyout of IMS Health poses interesting questions about what a material adverse change clause means these days, according to the Deal Professor.",-0.520107
2009-12-14 19:36:35+00:00,"The Milan-based brand of luxury goods founded by Alessandro Agrati, has brought its version of creamy Italian opulence Stateside.",0.88447
2009-12-14 20:04:53+00:00,"Exxon Mobil finally unlocked its huge treasury share vault on Monday to acquire XTO Energy. By using its treasury shares to pay for XTO, Exxon still has billions of dollars left over to spend.",0.700849
2009-12-14 23:02:01+00:00,"As banks repay the TARP money and free themselves from government oversight, what leverage does President Obama have?",-0.647525
2009-12-14 23:33:31+00:00,Wells Fargo said Monday evening that it would repay the entire $25 billion that it received in the government’s bailout last year. It said some of the money would come from a $10.4 billion stock sale.,-0.480371
2009-12-15 02:43:18+00:00,The British chocolate maker called the American company’s offer “derisory” and said it had no merit because it would be a drag on growth.,-0.801313
2009-12-15 04:07:37+00:00,Dubai’s credit woes have given Abu Dhabi an opening to assert more control over its reeling neighbor. Abu Dhabi offered Dubai $10 billion lifeline on Monday.,-0.478782
2009-12-15 04:13:48+00:00,"Three unemployed Americans tell their stories of uncertainty, the end of unemployment benefits and having no one to which to turn.",-0.822646
2009-12-15 04:39:29+00:00,Trimming General Electric’s finance unit to narrow its focus and its balance sheet is no easy task.,0.480207
2009-12-15 05:50:33+00:00,Exxon Mobil’s $31 billion deal to buy XTO Energy is the latest and most significant signal that large companies are moving to make major investments in shale fields in the United States.,0.900998
2009-12-15 09:19:10+00:00,"Imagine that Jeffrey R. Immelt, chief executive of General Electric, could remake the conglomerate’s troubled finance unit, GE Capital, from scratch, Breakingviews says.",0.0
2009-12-15 09:22:12+00:00,"By providing a $10 billion lifeline to Dubai on Monday, oil-rich Abu Dhabi appears determined to tighten the financial reins, a move that Dubai has long resisted.",0.61173
2009-12-15 09:23:11+00:00,"Interactive Data Corp., the financial market data provider, said it had agreed to pay as much as $51 million to buy 7ticks, the privately held electronic trading network and services provider, to speed up its delivery of trading data to institutio...",0.43104
2009-12-15 21:26:16+00:00,"Spokes: Local artisans are offering a fresh take on traditional cycling gear, turning them into more personal, even stylish, objects that will delight even pedestrians.",0.957368
2009-12-16 01:02:15+00:00,"Jeffrey Chodorow’s pretty Tanuki Tavern serves respectable quasi-Asian fare, but the vision is fuzzier at Ed’s Chowder House, his collaboration with the chef Ed Brown.",0.927074
2009-12-16 01:24:04+00:00,An East Harlem butcher has developed a residential and retail complex that has become a neighborhood asset.,0.0
2009-12-16 01:48:23+00:00,"After a former SAC analyst was charged for activities occurring after he left the firm, a flurry of articles have tried to connect SAC with the investigation.",0.0
2009-12-16 01:52:33+00:00,"Under Lloyd C. Blankfein’s leadership, Goldman Sachs now puts quick profits above all else, some executives say.",0.73232
2009-12-16 05:07:19+00:00,"Digital Sky Technologies, the Russian firm that invested more than $200 million in Facebook, is leading a group that is buying a $180 million stake in Zygna, a creator of online games.",0.839316
2009-12-16 07:08:42+00:00,"Some current and former Goldman Sachs executives say Lloyd C. Blankfein has built a money machine that, while it still values its customers, culture and reputation, puts profits above all.",0.883636
2009-12-16 07:54:40+00:00,"Since federal prosecutors began making arrests in a major insider trading investigation in October, SAC, which is based in Stamford, Conn., and owned by Steven A. Cohen, has been linked to the case.",0.0
2009-12-16 08:36:27+00:00,"Digital Sky Technologies, an investment firm with offices in Moscow and London, is leading a group that is buying a $180 million stake in Zynga, a fast-growing online game maker.",0.8717
2009-12-16 09:39:19+00:00,Atheros Communications said Tuesday it has completed its acquisition of technology company Intellon.,0.0
2009-12-16 09:44:40+00:00,"That Hong Kong has taken the crown from New York as the global capital for stock market listings says more about easy money and market mania than it does about China’s rise, Reuters Breakingviews says.",-0.774115
2009-12-16 10:17:34+00:00,"Essilor International, the French optics giant, announced Wednesday that it has inked a deal to buy FGX International, the maker of non-prescription reading glasses.",0.0
2009-12-16 11:27:14+00:00,"Cobalt International Energy fell short of its $1 billion goal Tuesday evening, raising $850.5 million in its initial public offering.",0.553809
2009-12-16 12:07:25+00:00,"Citigroup said Tuesday that the Abu Dhabi Investment Authority filed an arbitration claim against it, accusing the lender of misrepresentation over a $7.5 billion investment by the sovereign wealth fund.",-0.420728
2009-12-16 17:48:28+00:00,"Two days after Citigroup moved to untangle itself from Washington, the Treasury backed away from plans to immediately sell a portion of its stake in the bank, according to a person briefed on the situation.",-0.472658
2009-12-16 21:19:41+00:00,"H & M, the world’s third-largest fashion chain, plays up the brand’s fun side and plans for expansion.",0.773221
2009-12-16 22:40:52+00:00,"Two days after Citigroup moved to untangled itself from Washington, the Treasury reversed course on plans to immediately sell a portion of its stake in the banking giant, according to a person briefed on the situation.",0.0
2009-12-17 03:11:09+00:00,"There is a risk of a debt loop, as the companies draw new government money to keep up with their existing debts.",-0.621261
2009-12-17 04:36:37+00:00,"The deal with NBC Universal looks to have been structured in a way that should, if Comcast is willing to be patient and NBC performs, pay for itself.",0.833414
2009-12-17 08:12:51+00:00,"A court overseeing bankruptcy protection for South Korean automaker Ssangyong Motor approved the company’s rehabilitation plan Thursday, clearing a key hurdle in the debt-ridden SUV manufacturer’s path toward revival.",0.348228
2009-12-17 09:14:02+00:00,"Comcast’s deal for NBC Universal looks to have been structured in a way that should pay for itself, if Comcast is willing to be patient and NBC performs, Reuters Breakingviews says.",0.573701
2009-12-17 09:31:20+00:00,"Even as the biggest banks repay their government debt in what is being heralded as a successful rescue program, four troubled giants of the financial world remain on government life support.",-0.591127
2009-12-17 09:39:11+00:00,"Stocks should score a second straight year of gains in 2010 as an economic recovery brightens the profit outlook, extending the market’s rebound from the depths of a punishing financial crisis, according to a Reuters poll.",0.71406
2009-12-17 10:54:42+00:00,Apollo Global Management has inked a deal to buy amusement parks operator Cedar Fair for about $635 million in cash.,0.783941
2009-12-17 10:59:40+00:00,"Jarden said Wednesday it has made a binding offer to buy Total’s Mapa Spontex Baby Care and Home Care businesses for $500 million in cash, in a move to enter the baby and home care markets.",0.620742
2009-12-17 11:30:41+00:00,"Cobalt International Energy, the oil exploration company, saw its shares slip following their New York Stock Exchange debut Wednesday.",0.813301
2009-12-17 14:01:40+00:00,"The dollar climbed to a three-month high against the euro, as equity markets declined on a weaker-than-expected jobs report and concerns over foreign debt.",-0.863288
2009-12-17 15:59:51+00:00,"Shares in Citigroup plummeted more than 7 percent on Thursday after a stock offering aimed at repaying government bailout money came in under expectations, dragging the bank’s stock lower.",-0.994405
2009-12-17 20:47:22+00:00,"France’s market watchdog ruled late Thursday that 17 current and former executives of Airbus and its parent, EADS, had not violated insider-trading laws when they sold company shares three years ago.",-0.76804
2009-12-17 23:08:13+00:00,"At least twice over the past year or so — and especially this week — Citigroup’s best-laid plans have been derailed by Wells Fargo, its scrappier West Coast rival.",-0.388499
2009-12-18 00:31:27+00:00,Paperback books of particular interest.,0.0
2009-12-18 01:20:19+00:00,A report says the Centers for Disease Control and Prevention did a poor job of screening medical experts for conflicts when it hired them to advise the agency on vaccine safety.,-0.911718
2009-12-18 02:56:42+00:00,The oil company is acquiring XTO Energy for a price that is more than 30 percent below its June 2008 high.,-0.31227
2009-12-18 07:53:51+00:00,"In the lucrative business of underwriting and selling a company’s stock, J.P. Morgan led the world’s banks this year, earning an estimated $2.2 billion in fees, or nearly double what it hauled from the deals last year.",-0.632937
2009-12-18 08:52:21+00:00,"Kraton Performance Polymers’ initial public offering fell flat as the company failed to fetch its desired price for the stock, and the shares only rose slightly in their trading debut.",-0.838625
2009-12-18 10:07:34+00:00,"In its deal for XTO Energy, it seems Exxon Mobil has learned from ConocoPhillips’s big bet on Burlington Resources, Breakingviews says.",0.856766
2009-12-18 10:14:25+00:00,Wall Street investors sold off on Thursday as light trading amplified concerns about foreign debt and a weaker-than-expected report on the U.S. labor market.,-0.614593
2009-12-18 10:51:48+00:00,"Faced with an unappetizing I.P.O. market, beef processor National Beef Packing Company canceled its planned initial public offering Thursday — the fifth company to do so in December.",-0.732572
2009-12-18 11:17:27+00:00,Carl C. Icahn reported an 11.3 percent stake in Take Two Interactive Software and said he may seek conversations with Take Two representatives about the American video game publisher.,-0.464173
2009-12-18 11:46:38+00:00,"Oracle, reporting a 12.5 percent jump in profits in the last quarter, said that it expects the European Union will finally approve its $7.4 billion purchase of Sun Microsystems next month.",0.912051
2009-12-18 13:54:34+00:00,Nasdaq got a lift after Oracle and Research In Motion both beat analysts’ forecasts in earnings reports late Thursday.,0.604902
2009-12-18 14:11:13+00:00,"Negotiations with Spyker Cars, a Dutch automaker, could not be completed by a Jan. 1 deadline, G.M. said.",0.0
2009-12-18 16:14:28+00:00,"John J. Mack, who is stepping down as the chief executive of Morgan Stanley at year end, told employees on Friday that he is foregoing a bonus for 2009, citing market conditions and the extraordinary assistance the government lent to the banking i...",0.847645
2009-12-18 16:33:35+00:00,"The conventional way of selling a home, through a broker, is up against ever more Internet tools.",0.693638
2009-12-18 19:42:28+00:00,"A game to help you remember some key people, events, issues and inventions from the first decade of the 21st century through filling in the blanks in sentences from Times reporting on key stories.",0.483529
2009-12-18 20:26:32+00:00,"A number of new developments cropped up in the Landry’s management buyout this week, a turn of events that again proved surprising and unsettling, the Deal Professor writes.",0.566945
2009-12-18 20:29:46+00:00,"The American savings rate hit a 16-year high in the spring, and the reasons went beyond the poor economy. Tighter credit and retirement accounts played a part.",-0.625742
2009-12-18 21:52:05+00:00,"Citigroup’s massive stock sale this week may not have been a big hit with investors, but it helped its capital markets bankers look a lot more successful this year.",0.769015
2009-12-18 23:45:12+00:00,"Two companies that focus on carbon dioxide emissions, both traded on a London exchange, have agreed to merge.",0.0
2009-12-19 00:12:18+00:00,"A decade ago, 10 money managers picked their favorite stock for the next 10 years. How did they do? Most did very badly, but one value manager hit a home run.",0.412437
2009-12-19 00:33:11+00:00,"Union, N.J., has quick transportation to New York City and is socioeconomically diverse.",0.669888
2009-12-19 00:52:01+00:00,"The move by Solyndra, founded by Silicon Valley veterans, would be the biggest solar-related offering in years.",0.0
2009-12-19 01:55:12+00:00,Toys “R” Us is identifying and promoting the next hot toy as part of a new commitment to service and supply that is helping it achieve a turnaround.,0.987373
2009-12-19 04:29:54+00:00,"Robert E. Diamond Jr. said that high performance, not greed, was behind his big paydays.",0.492422
2009-12-19 18:32:39+00:00,"Battered by billions of dollars in debt, the magazine empire known for folksy charm is becoming less folksy (and trying to keep its charm).",-0.577263
2009-12-20 01:21:23+00:00,Stock market professionals see a range of possibilities for 2010 — and few are completely upbeat.,0.941113
2009-12-20 05:00:00+00:00,"When Nokia, the world’s largest mobile phone maker, sued 11 competitors, it said it was conducting a routine defense of its intellectual property. But the suits were far from standard.",-0.505062
2009-12-20 18:05:28+00:00,"When Nokia, the world’s largest mobile phone maker, sued 11 competitors, it said it was conducting a routine defense of its intellectual property. But the suits were far from standard.",-0.505062
2009-12-21 03:05:57+00:00,It is tough for holders of credit-default swaps to profiteer on defaults. But disclosure of which creditors are hedged with credit-default swaps is advisable before restructuring discussions begin.,-0.769928
2009-12-21 06:26:27+00:00,Dale Earnhardt would be 58 years old now and would probably not find much to like about stock-car racing.,-0.613376
2009-12-21 09:54:51+00:00,"The “empty creditor” hypothesis put forward by critics of credit-default swaps — that buyers of credit insurance can profit by allowing companies to file for bankruptcy — is probably half-empty itself, Breakingviews says.",-0.917195
2009-12-21 10:21:14+00:00,"Santa came early for Wall Street this year by giving the S&P 500 a 22 percent gain for 2009, and with just eight trading days left in the year, stock investors are not expecting to find much more under the tree.",-0.45626
2009-12-21 12:14:15+00:00,"The London Stock Exchange has inked a deal to take a 60 percent stake in loss-making trading platform rival Turquoise and will merge it with its own “dark pool” platform, Baikal, to create a new pan-Europe venture.",0.566503
2009-12-21 12:30:58+00:00,"New York on Less: Even with cycling more and more popular, a new sales and repair business can barely keep afloat in the recession.",-0.779332
2009-12-21 13:45:04+00:00,Stocks gained after Sanofi-Aventis announced it would buy the health-care products company Chattem and Bucyrus International said it would buy the mining equipment division of Terex.,0.0
2009-12-22 02:26:44+00:00,Six of 16 American initial public offerings backed by buyout firms have been priced below their anticipated range this year.,0.0
2009-12-22 06:25:53+00:00,"Mr. Stang was an character actor whose bespectacled, owlish face and nasal urban twang gave him a singular and recognizable persona.",0.0
2009-12-22 09:30:17+00:00,"David Webb, Hong Kong’s leading activist investor, has called the market regulator’s decision to restrict retail investor participation in United Rusal’s $2 billion I.P.O. “crazy.”",0.0
2009-12-22 10:51:30+00:00,"Oil and gas explorers could seek out more I.P.O.s on the London Stock Exchanges Alternative Investment Market next year, Bloomberg News reported, citing findings by Ernst & Young.",0.419843
2009-12-22 13:46:33+00:00,A downward revision to 2.2 percent growth from 2.8 percent in the U.S. was partly because shoppers did not spend as much and construction was weaker than first thought.,-0.784602
2009-12-22 18:08:59+00:00,"A difficult decade for the stock market, the cost rises of the 12 Days of Christmas, and unhappy New Yorkers.",-0.896723
2009-12-22 20:51:18+00:00,"William A. Ackman, the hedge fund manager and founder of Pershing Square Capital Management has already made a killing on bankrupt mall operator General Growth Properties. But, he thinks there’s even more upside. In a presentation released Tuesday...",-0.586534
2009-12-23 03:28:06+00:00,"The government’s fiscal problems led to the downgrade, but banks led a rally in the stock market in Athens.",0.0
2009-12-23 03:28:33+00:00,Round-up of what's open and closed on December 25.,0.0
2009-12-23 04:16:11+00:00,"1-800-Flowers.com is shifting away from its namesake flower market, which relies on just a handful of holidays for most of its business.",-0.467885
2009-12-23 05:22:51+00:00,"Soon little triple-A debt will be left except government debt, putting cautious investors in a bind.",-0.730143
2009-12-23 06:20:34+00:00,"Moody’s cut Greece’s debt to A2 from A1 on Tuesday over soaring deficits, becoming the third major rating agency to downgrade the highly-indebted country’s rating this month.",-0.686299
2009-12-23 08:38:40+00:00,The Australian Securities and Investments Commission lost a law suit against mining tycoon Andrew Forrest in which it claimed that Mr. Forrest misled the stock market in public statements made in 2004 over agreements with Chinese groups.,0.0
2009-12-23 09:15:51+00:00,"Dubai’s effort to build a stand-alone international bourse from scratch has basically failed, writes Breakingviews. Nasdaq Dubai, set up in 2005 and with just three primary equity listings, is being acquired by its larger local rival, Dubai Financ...",0.421523
2009-12-23 17:16:50+00:00,"Most of the time, breast of lamb is simmered or braised — think Irish stew — or subjected to multiple cookings. But because few parts of a lamb are all that tough, it can also be roasted.",-0.723075
2009-12-23 20:26:41+00:00,The chili that shaped a family.,0.0
2009-12-23 20:54:21+00:00,"If the Great Recession were a Saturday morning cartoon, February and March are the months we staggered around with anvil-flattened heads, little birds tweeting above our X-ed out eyes.",-0.539029
2009-12-24 01:07:34+00:00,"A Dodger fan who grew up in Brooklyn, Mr. Rodney was a card-carrying member of the Communist Party and the Baseball Writers Association of America.",0.0
2009-12-24 01:29:55+00:00,"Falling demand for gas has the nation’s oil refiners mired in a crisis, and analysts say worse times may be ahead.",-0.99128
2009-12-24 01:53:23+00:00,Investigators are trying to determine whether banks like Goldman Sachs intentionally sold their clients especially risky mortgage-linked assets.,-0.964464
2009-12-24 02:47:55+00:00,The automakers anticipate signing a definitive sale agreement in the first quarter of 2010.,0.923634
2009-12-24 04:28:13+00:00,2010 will probably be a better year for mergers and acquisitions bankers than 2009. But those expecting the real deal will be disappointed.,-0.918516
2009-12-24 06:21:24+00:00,"Ask an investment banker about mergers and acquisitions in 2010, and the optimism is infectious, Breakingviews says. But privately, the corporate bosses tell a different story.",0.772222
2009-12-24 06:42:37+00:00,"While the investigations are in the early phases, authorities appear to be looking at whether securities laws or rules of fair dealing were violated by firms that created and sold mortgage-linked debt instruments and then bet against the clients w...",-0.796175
2009-12-24 09:20:11+00:00,"Maura Shaughnessy, manager of the MFS Utilities fund, she has led the $2.7 billion fund since it opened in 1992 to be the top performer in its category in recent years.",0.0
2009-12-24 12:59:45+00:00,"Shares on Wall Street rose, closing at their highest levels for the year, after two reports confirmed a steady, if sluggish, recovery.",0.590578
2009-12-24 13:42:39+00:00,"The compensation for the two executives includes a $900,000 salary, $3.1 million in deferred payments and a possible bonus of $2 million.",0.695871
2009-12-24 18:32:11+00:00,"A well-timed employee stock option exchange has delivered a generous windfall to nearly all of Google’s 20,000 workers–about $117,000.",0.952359
2009-12-24 20:19:32+00:00,"Thirty miles from Midtown, Chickahominy provides critical middle-class housing in an upscale area.",0.0
2009-12-24 22:33:39+00:00,"Once my mother welcomed a horse into her barn, a lifelong commitment began.",0.738794
2009-12-24 22:53:05+00:00,"Churches remain a special category of real estate in New York, set-aside zones dedicated to the proposition that all of us need quiet places to be alone in public.",0.456922
2009-12-24 23:41:21+00:00,"With the markets winding up for the Christmas holiday, we thought this poem was a fitting way to close out Wall Street’s year.",0.938269
2009-12-25 00:55:14+00:00,"The conglomerate run by Warren E. Buffett, reported 21,000 fewer employees than it had at the end of 2008 amid a slump at its manufacturing and retail units.",-0.669267
2009-12-25 01:04:57+00:00,"In the summer of 2008, Michael Phelps captivated the world while collecting a record eight gold medals at a single Olympics.",0.0
2009-12-25 01:27:26+00:00,"This winter, especially compared with years past under Omar Minaya, has yielded a meager haul for the Mets.",-0.58259
2009-12-25 08:16:31+00:00,A top chef and an organic ethos have turned food into part of the company’s cultural life.,0.918157
2009-12-26 02:55:12+00:00,Extremely low interest rates on savings accounts have been hard on the elderly and others on fixed incomes.,-0.899972
2009-12-26 18:30:50+00:00,"Charles T. Gehring translates 17th-century records that provide renewed appreciation for New Netherland, the colony that sowed the seeds for New York’s ascendance.",0.0
2009-12-26 18:39:22+00:00,Some ex-directors of financial firms that imploded during the credit crisis seemed to skate away from those boardrooms to serve on boards of other public companies.,-0.893592
2009-12-26 19:28:49+00:00,"Despite overall improvement in the economy, the top financial stories of 2009 are still unfinished.",-0.882772
2009-12-26 20:22:02+00:00,"A new type of security called a trill, representing one-trillionth of a country’s gross domestic product, could be a major new source of government funding.",0.0
2009-12-26 20:30:44+00:00,Were you out of the stock market when it turned around in March? You’ve got plenty of company.,0.257466
2009-12-26 23:00:10+00:00,"It’s Dec. 31, and we serve up a Times crossword tradition.",0.0
2009-12-28 12:36:42+00:00,"Markets kept their winning streak alive for at least one more day on Monday, regaining some momentum in the final minutes of the day to end higher.",0.332709
2009-12-28 17:16:31+00:00,"In part one of his 2009 year in review, the Deal Professor examines the general trends of what he predicts will be a flatter deal-making landscape for some time to come.",0.69677
2009-12-28 20:20:03+00:00,A nonprofit tracks emissions and persuades some companies to change policies before governments step in.,0.0
2009-12-29 03:12:11+00:00,"Kisha Reyes lost her job when Lehman Brothers folded, and her son’s college career was threatened. Neediest Cases helped her pay for a computer for him.",0.0
2009-12-29 12:00:57+00:00,"At some point, it is not about the recession. It is what you do about the recession.",-0.709562
